"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
88,107,83,68,79,75,113,96,86,99,89.4,117.351673851688,61.4483261483125
79,96,87,77,80,68,118,76,77,101,85.9,115.270221956563,56.529778043437
81,103,97,78,76,82,116,89,91,80,89.3,114.401097275706,64.1989027242942
89,100,99,83,72,79,105,95,92,98,91.2,111.648394014635,70.7516059853646
87,112,128,75,81,93,113,81,85,83,93.8,128.319254787888,59.2807452121123
107,116,112,85,71,58,132,97,83,76,93.7,138.870334611212,48.5296653887876
106,117,108,71,106,81,116,101,104,104,101.4,129.851147682377,72.9488523176227
102,114,114,82,88,82,119,106,103,75,98.5,129.119663979577,67.8803360204227
114,127,106,67,99,63,111,111,123,104,102.5,144.560156918395,60.4398430816051
122,136,129,78,96,87,120,101,110,88,106.7,145.274893619786,68.1251063802144
105,110,116,81,103,70,116,116,130,102,104.9,139.636818507169,70.163181492831
131,122,138,71,99,68,116,97,114,100,105.6,151.344531962241,59.8554680377595
118,113,131,72,84,70,111,111,149,112,107.1,156.32553429539,57.8744657046095
123,125,121,74,109,75,106,112,130,105,108,146.330126242654,69.6698737573462
147,133,141,73,89,77,111,102,125,113,111.1,161.895983918241,60.3040160817588
124,139,129,62,105,86,112,110,152,100,111.9,163.072726937522,60.7272730624777
158,133,127,71,110,81,111,107,127,108,113.3,162.530736740374,64.0692632596261
138,120,125,66,106,70,113,126,141,102,110.7,161.079159888898,60.3208401111024
146,113,121,72,91,71,114,106,150,108,109.2,161.391479253482,57.0085207465178
151,117,125,64,98,80,118,107,121,102,108.3,156.060856310954,60.5391436890464
120,96,128,70,98,64,103,118,134,114,104.5,150.1515936195,58.8484063804997
144,105,144,66,110,73,129,102,128,107,110.8,163.040526796731,58.5594732032687
151,104,129,48,103,76,112,108,133,95,105.9,163.307519290691,48.4924807093086
148,96,125,49,105,85,119,89,122,110,104.8,158.003962425535,51.5960375744646
151,107,135,43,105,80,123,95,124,93,105.6,165.53029195101,45.6697080489897
135,67,125,53,93,77,117,87,137,109,100,157.083539561671,42.9164604383287
134,64,124,52,91,86,117,92,122,82,96.4,149.639251017355,43.1607489826454
148,92,139,73,102,74,114,83,116,107,104.8,154.802840097116,54.7971599028837
149,79,123,60,64,79,120,92,142,89,99.7,161.873515047272,37.5264849527282
146,64,132,70,96,81,119,89,132,85,101.4,157.694439275415,45.1055607245855
